Bathrooms,Bedrooms2,Date Created,Builder2,Floor,Furnished Status,Price2,Project Name,Property Type,Verified,Brand New,User Type,Prop ID2
,2,20210815,Shriya Infrastructure India Pvt. Ltd.,5,Unfurnished,7200000,West Metro Lake Front Apartments,Apartment,,Resale,Owner,domcache_srp_55237473
3,3,20210817,,3,Semi-Furnished,8200000,,Apartment,,Resale,Owner,domcache_srp_54877917
2,2,20210730,,1,Unfurnished,4000000,Sri Sainath Towers,Apartment,,Resale,Owner,domcache_srp_53590049
3,3,20210730,,1,Unfurnished,9000000,,Apartment,,Resale,Owner,domcache_srp_54711861
2,2,20210804,HSR Ventures Pvt. Ltd.,1,Unfurnished,6000000,HSR Amrut Akash,Apartment,,Resale,Owner,domcache_srp_54155709
2,3,20210815,,3,Furnished,10000000,,Apartment,,Resale,Owner,domcache_srp_54892133
2,2,20210717,,9,Unfurnished,3278975,,Apartment,,New Property,Agent,domcache_srp_55962999
2,2,20210721,Namitha Constructions,1,Semi-Furnished,7000000,Namitha Nest,Apartment,,Resale,Owner,domcache_srp_55122873
1,1,20210816,Anil Constructions,3,Furnished,2990000,Anil Sri Vishnus Grande Vista,Builder Floor Apartment,,Resale,Owner,domcache_srp_41039157
2,2,20210810,,1,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55022911
2,2,20210809,Indis,5,Unfurnished,4100000,VB City,Apartment,,Resale,Owner,domcache_srp_55493829
2,2,20210729,Prajay Engineers Syndicate Ltd.,12,Semi-Furnished,7100000,Prajay Megapolis,Apartment,,Resale,Owner,domcache_srp_53575955
2,3,20210726,,2,Unfurnished,10500000,,Apartment,,Resale,Owner,domcache_srp_55216589
2,2,20210814,Hari Hara Construction,3,Semi-Furnished,4500000,Hari Hara House,Apartment,,Resale,Owner,domcache_srp_56380073
2,2,20210814,,2,Semi-Furnished,4200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53767379
2,3,20210717,,4,Semi-Furnished,7500000,Pancharatan Residency,Apartment,,Resale,Owner,domcache_srp_54628037
2,2,20210809,,2,Unfurnished,4960000,,Apartment,,Resale,Owner,domcache_srp_54348477
,3,20210804,,3,Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_54532383
3,3,20210809,,2,Unfurnished,11500000,,Apartment,,Resale,Owner,domcache_srp_55911965
2,3,20210714,,Ground,Unfurnished,13600000,,Residential House,,Resale,Owner,domcache_srp_55855885
2,2,20210813,,,Unfurnished,10500000,,Villa,,Resale,Owner,domcache_srp_55823443
2,2,20210803,Aparna Constructions and Estates Pvt. Ltd.,1,Furnished,5000000,Aparna Kanopy Tulip,Apartment,,New Property,Owner,domcache_srp_55858815
2,2,20210817,Subishi Developers Pvt. Ltd.,2,Semi-Furnished,4000000,Subishis Town Centre,Apartment,,Resale,Agent,domcache_srp_56300205
2,2,20210730,,2,Unfurnished,2900000,,Apartment,,Resale,Owner,domcache_srp_55098975
2,2,20210805,,6,Unfurnished,7000000,,Apartment,,New Property,Agent,domcache_srp_56247311
2,2,20210731,Urbanrise,4,Unfurnished,4500000,Spring Is In The Air,Apartment,,New Property,Agent,domcache_srp_55373109
3,3,20210801,,4,Furnished,5500000,,Apartment,,Resale,Agent,domcache_srp_54789173
3,3,20210716,Lanco Hills Technology Park Pvt. Ltd.,12,Semi-Furnished,11800000,Lanco Hills,Apartment,,Resale,Agent,domcache_srp_55964301
2,2,20210619,,5,Furnished,7200000,,Apartment,,Resale,Agent,domcache_srp_55489797
3,3,20210817,,2,Furnished,13000000,,Apartment,,New Property,Agent,domcache_srp_55897739
3,2,20210813,,,Furnished,5800000,,Villa,,New Property,Agent,domcache_srp_56459133
3,4,20210818,Urbanrise,15,Unfurnished,10000000,Codename Talk of Hyderabad,Apartment,,New Property,Agent,domcache_srp_56524537
2,3,20210810,SS Infra Developers,17,Furnished,6198000,Kollur,Apartment,,New Property,Agent,domcache_srp_55582569
3,3,20210813,,3,Unfurnished,4000000,Vantage Royal,Apartment,,Resale,Owner,domcache_srp_54070707
2,2,20210814,,Ground,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56394917
2,2,20210813,,5,Unfurnished,5200000,,Apartment,,Resale,Owner,domcache_srp_56359533
2,2,20210814,,4,Unfurnished,5650000,,Apartment,,Resale,Owner,domcache_srp_56389805
2,2,20210810,RR Builders,5,Furnished,6300000,Saideep Residency,Apartment,,Resale,Owner,domcache_srp_56319417
2,2,20210815,,5,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_56378939
3,3,20210816,,2,Unfurnished,7200000,,Apartment,,Resale,Owner,domcache_srp_56415145
3,3,20210813,Shriya Constructions,4,Unfurnished,7800000,SK Wonders,Apartment,,Resale,Owner,domcache_srp_56172771
3,3,20210730,BRC Infra Pvt. Ltd.,10,Unfurnished,12740000,Sri Hemadurga Sivahills,Apartment,,New Property,Agent,domcache_srp_56203073
2,2,20210816,The Spectra Group,2,Unfurnished,6000000,Spectra Metro Heights,Apartment,,Resale,Owner,domcache_srp_43465225
1,2,20210813,,3,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56453721
3,3,20210810,,2,Furnished,10500000,Mahalaxmi Apartments,Apartment,,Resale,Owner,domcache_srp_52746951
2,2,20210811,,Ground,Semi-Furnished,3900000,,Apartment,,Resale,Owner,domcache_srp_55893383
3,4,20210812,,Ground,Unfurnished,10000000,,Residential House,,Resale,Owner,domcache_srp_51916229
2,2,20210813,,Ground,Unfurnished,5600000,,Residential House,,Resale,Owner,domcache_srp_51888427
2,2,20210814,,Ground,Unfurnished,4600000,,Apartment,,Resale,Owner,domcache_srp_52226113
2,2,20210814,,,Furnished,6500000,,Residential House,,Resale,Owner,domcache_srp_54947961
3,3,20210814,,3,Unfurnished,7800000,,Apartment,,Resale,Owner,domcache_srp_54112627
2,2,20210810,,2,Furnished,5000000,NN Raj Arcade,Apartment,,Resale,Owner,domcache_srp_55700965
3,2,20210810,,Ground,Semi-Furnished,9500000,,Residential House,,Resale,Owner,domcache_srp_55345159
2,2,20210817,,1,Furnished,3990000,Nithin Castle,Apartment,,Resale,Owner,domcache_srp_52906843
3,3,20210811,GK Developers,4,Semi-Furnished,6500000,Gks Habitat Royale,Apartment,,Resale,Owner,domcache_srp_42315835
2,2,20210813,AP Rajivswagruha Corporation Ltd.,4,Semi-Furnished,3500000,Aarambh Township,Apartment,,Resale,Owner,domcache_srp_56336999
2,2,20210809,Modi Builders,4,Semi-Furnished,4500000,Paradise Homes,Apartment,,Resale,Owner,domcache_srp_55733855
2,2,20210815,,4,Unfurnished,6200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_56396039
2,2,20210807,,3,Unfurnished,4000000,Aditya Apartments,Apartment,,Resale,Owner,domcache_srp_56085949
1,2,20210811,,2,Semi-Furnished,3000000,,Apartment,,Resale,Owner,domcache_srp_55727637
2,3,20210809,,1,Unfurnished,4702530,,Apartment,,Resale,Owner,domcache_srp_51916369
2,2,20210805,,Ground,Furnished,10500000,,Residential House,,New Property,Owner,domcache_srp_56278359
2,2,20210809,,1,Unfurnished,5000002,,Apartment,,Resale,Owner,domcache_srp_54481485
2,2,20210816,Environ Builders And Developers,3,Unfurnished,3600000,EnvironTowers,Apartment,,Resale,Owner,domcache_srp_44493843
2,3,20210816,SMR Holdings,7,Semi-Furnished,7900000,SMR Vinay Harmony County,Apartment,,Resale,Owner,domcache_srp_55432581
3,3,20210817,Prestige Estates Projects Ltd.,25,Unfurnished,14000000,Prestige High Fields,Apartment,,Resale,Owner,domcache_srp_54587243
3,4,20210811,,1,Unfurnished,12500000,,Residential House,,Resale,Owner,domcache_srp_52592939
2,2,20210817,,2,Unfurnished,1600000,,Apartment,,Resale,Owner,domcache_srp_55751223
2,2,20210818,,Ground,Unfurnished,2600000,,Residential House,,Resale,Owner,domcache_srp_55392293
2,2,20210818,,2,Furnished,6800000,,Apartment,,Resale,Owner,domcache_srp_54912451
2,2,20210818,,2,Unfurnished,6000000,,Apartment,,New Property,Owner,domcache_srp_46642697
2,2,20210811,,3,Semi-Furnished,3800000,,Apartment,,Resale,Owner,domcache_srp_51748413
2,2,20210811,Vasathi Housing Ltd.,2,Unfurnished,4500000,Vasathi Anandi,Apartment,,Resale,Owner,domcache_srp_54974257
2,2,20210810,,1,Unfurnished,7400000,,Residential House,,Resale,Owner,domcache_srp_52901383
2,2,20210813,,1,Unfurnished,7200000,,Residential House,,Resale,Owner,domcache_srp_45593725
2,2,20210810,Janapriya Engineers Syndicate,6,Unfurnished,3700000,Janapriya Sitara,Apartment,,Resale,Owner,domcache_srp_53758145
2,2,20210810,Pacifica Companies,17,Unfurnished,9000000,Pacifica Hillcrest,Apartment,,Resale,Owner,domcache_srp_53002523
2,3,20210811,,,Unfurnished,6200000,,Villa,,Resale,Owner,domcache_srp_55979515
,,20210813,,,,3900000,,Residential House,,Resale,Owner,domcache_srp_54841023
2,3,20210814,,3,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_54880321
2,2,20210814,,3,Unfurnished,3300000,Sri Sairam Residency Kistareddypet,Apartment,,Resale,Owner,domcache_srp_54996059
1,1,20210814,Sree Vatsa Infrastructures,1,Furnished,2850000,Sree Vatsa Elite,Apartment,,Resale,Owner,domcache_srp_51883695
2,2,20210814,,3,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_53694239
2,3,20210813,Aparna Constructions and Estates Pvt. Ltd.,8,Semi-Furnished,11500000,Aparna CyberZon,Apartment,,Resale,Owner,domcache_srp_55047005
2,2,20210814,Ramky Group,4,Semi-Furnished,8500000,One Kosmos,Apartment,,Resale,Owner,domcache_srp_54758401
2,2,20210812,,2,Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_55036307
2,2,20210816,,5,Semi-Furnished,5220000,,Apartment,,Resale,Owner,domcache_srp_53061407
2,2,20210816,,1,Unfurnished,4400000,,Apartment,,Resale,Owner,domcache_srp_52524459
3,3,20210814,,1,Semi-Furnished,10000000,,Residential House,,Resale,Owner,domcache_srp_56400471
2,2,20210815,,13,Semi-Furnished,4235000,,Apartment,,Resale,Owner,domcache_srp_55263333
2,2,20210811,Prestige Estates Projects Ltd.,5,Unfurnished,13400000,Prestige High Fields,Apartment,,Resale,Owner,domcache_srp_54016591
3,3,20210811,,Ground,Unfurnished,6900000,,Apartment,,New Property,Owner,domcache_srp_44837117
2,3,20210816,,1,Unfurnished,6300000,,Apartment,,Resale,Owner,domcache_srp_56474507
3,3,20210809,Safeway Infra Builders,,Furnished,11500000,Symphony Parkhomes,Villa,,Resale,Owner,domcache_srp_53468487
3,3,20210809,,,Furnished,10800000,,Villa,,Resale,Owner,domcache_srp_54793517
2,2,20210809,,4,Unfurnished,5600000,,Apartment,,Resale,Owner,domcache_srp_54644505
2,2,20210815,,4,Semi-Furnished,6800000,,Apartment,,Resale,Owner,domcache_srp_49773556
3,3,20210816,Praneeth Group,,Furnished,11000000,Praneeth Pranav Meadows,Villa,,Resale,Owner,domcache_srp_55880211
2,2,20210815,,5,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_52310751
5,4,20210815,,1,Semi-Furnished,12000000,,Residential House,,Resale,Owner,domcache_srp_54201167
2,2,20210817,,1,Unfurnished,3200000,,Apartment,,Resale,Owner,domcache_srp_55507623
2,2,20210817,,,,2576000,,Apartment,,Resale,Owner,domcache_srp_56066949
2,2,20210817,,4,Semi-Furnished,3800000,,Apartment,,Resale,Owner,domcache_srp_56097793
2,2,20210811,,3,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55362163
2,2,20210811,My Home Group,22,Semi-Furnished,13000000,My Home Avatar,Apartment,,Resale,Owner,domcache_srp_56417467
3,3,20210812,,22,Semi-Furnished,7200000,,Apartment,,Resale,Owner,domcache_srp_56424405
2,2,20210818,,2,Unfurnished,2600000,Maha Homes Madhuram,Apartment,,Resale,Owner,domcache_srp_55011435
2,2,20210818,,1,Unfurnished,3700000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54130391
2,2,20210815,,1,Unfurnished,3600000,,Apartment,,Resale,Owner,domcache_srp_56055571
2,2,20210814,,1,Unfurnished,12900000,,Residential House,,Resale,Owner,domcache_srp_55418007
2,3,20210815,Sri Maruthi Builders,1,Furnished,7500000,Sri Maaruthi Nivas,Apartment,,Resale,Owner,domcache_srp_56466471
,6,20210813,,,Unfurnished,13500000,,Villa,,Resale,Owner,domcache_srp_48446657
3,3,20210810,Patel Realty,11,Unfurnished,9800000,Smondo,Apartment,,Resale,Owner,domcache_srp_55871931
2,2,20210813,Akash Constructions,1,Unfurnished,6300000,Akash Lake View,Apartment,,Resale,Owner,domcache_srp_56070439
2,3,20210810,,4,Unfurnished,4377000,AK GREEN VALLEY HOUSE,Apartment,,Resale,Owner,domcache_srp_50853388
2,2,20210811,Pacifica Companies,10,Unfurnished,9500000,Pacifica Hillcrest,Apartment,,Resale,Owner,domcache_srp_53996791
3,3,20210811,Amigo Group,6,Unfurnished,10000000,United Avenues,Apartment,,Resale,Owner,domcache_srp_52857967
3,3,20210809,,1,Furnished,9000000,,Residential House,,Resale,Owner,domcache_srp_54705433
2,1,20210809,,4,Semi-Furnished,2500000,,Apartment,,Resale,Owner,domcache_srp_54043267
3,3,20210817,SMR Holdings,3,Unfurnished,11200000,SMR Vinay Symphony,Apartment,,Resale,Owner,domcache_srp_55508545
3,3,20210816,Vertex Homes,2,Unfurnished,10500000,Vertex Premio,Apartment,,Resale,Owner,domcache_srp_55816553
3,3,20210818,,15,Semi-Furnished,11000000,,Apartment,,New Property,Owner,domcache_srp_55693709
3,3,20210811,,1,Semi-Furnished,3650000,,Apartment,,Resale,Owner,domcache_srp_56406089
3,3,20210814,GP Group,19,Unfurnished,12530000,Vasavi GP Trend,Apartment,,New Property,Owner,domcache_srp_45873697
1,1,20210814,,3,Unfurnished,2500000,,Apartment,,Resale,Owner,domcache_srp_54016291
2,2,20210814,,1,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_52383541
3,3,20210814,,3,Unfurnished,7000000,,Apartment,,Resale,Owner,domcache_srp_55468379
3,3,20210809,,4,Semi-Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_55857155
6,2,20210809,,1,Unfurnished,13500000,,Residential House,,Resale,Owner,domcache_srp_55182961
2,3,20210816,,2,Unfurnished,4160000,,Apartment,,Resale,Owner,domcache_srp_54549079
3,3,20210818,,,Unfurnished,8000000,,Villa,,New Property,Owner,domcache_srp_55676053
4,3,20210816,Om shri gayathri constructions,,Unfurnished,14500000,Dollar Meadows,Villa,,Resale,Owner,domcache_srp_55745123
2,2,20210816,,Ground,Semi-Furnished,6150000,,Residential House,,New Property,Owner,domcache_srp_56404973
2,2,20210818,,2,Unfurnished,6900000,,Apartment,,Resale,Agent,domcache_srp_56327041
2,2,20210730,,2,Semi-Furnished,5200000,,Apartment,,Resale,Owner,domcache_srp_54532885
2,2,20210806,,1,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56059909
2,2,20210807,,4,Semi-Furnished,3400000,,Apartment,,Resale,Owner,domcache_srp_55983853
2,2,20210815,,Ground,Unfurnished,8500000,,Residential House,,Resale,Owner,domcache_srp_56124121
2,2,20210818,,2,Semi-Furnished,4200000,,Apartment,,Resale,Owner,domcache_srp_56229539
2,2,20210818,,1,Unfurnished,5200000,,Apartment,,New Property,Owner,domcache_srp_55964749
2,2,20210804,,4,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_48617265
2,2,20210808,,3,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_54548565
4,4,20210806,,Ground,Unfurnished,5900000,,Residential House,,Resale,Owner,domcache_srp_53617921
2,3,20210808,,1,Unfurnished,9000000,,Apartment,,Resale,Owner,domcache_srp_55566307
2,2,20210807,,4,Unfurnished,3950000,,Apartment,,Resale,Owner,domcache_srp_55477779
2,2,20210804,,4,Unfurnished,3500000,,Apartment,,Resale,Owner,domcache_srp_54921743
2,2,20210808,Aparna Constructions and Estates Pvt. Ltd.,1,Unfurnished,7500000,Aparna Hill Park Avenues,Apartment,,Resale,Owner,domcache_srp_53406881
2,2,20210807,Aparna Constructions and Estates Pvt. Ltd.,7,Semi-Furnished,9500000,Aparna CyberZon,Apartment,,Resale,Owner,domcache_srp_55002069
2,3,20210807,,4,Semi-Furnished,8200000,,Apartment,,Resale,Owner,domcache_srp_55799257
2,2,20210806,,1,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_56021787
2,2,20210814,,1,Unfurnished,5500001,,Apartment,,New Property,Owner,domcache_srp_56345303
4,3,20210808,,,Unfurnished,7750000,,Villa,,Resale,Owner,domcache_srp_52658271
2,2,20210807,,1,Semi-Furnished,3190000,,Apartment,,Resale,Owner,domcache_srp_52297973
2,2,20210808,,5,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55355735
4,3,20210816,,1,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_55812253
2,2,20210806,,2,Unfurnished,4300000,,Apartment,,Resale,Owner,domcache_srp_56300677
3,3,20210804,,1,Semi-Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_53235849
2,2,20210804,,1,Semi-Furnished,3500000,Sri Sai Nilayam Uppal,Apartment,,Resale,Owner,domcache_srp_55317257
2,2,20210812,,1,Unfurnished,2850000,,Apartment,,New Property,Owner,domcache_srp_54393895
2,3,20210808,,2,Semi-Furnished,5000000,Pavani Residency Old Bowenpally,Apartment,,Resale,Owner,domcache_srp_56365407
2,2,20210814,,1,Semi-Furnished,3500000,,Apartment,,Resale,Owner,domcache_srp_56325779
2,2,20210807,,2,Unfurnished,3050000,,Apartment,,Resale,Owner,domcache_srp_55368275
2,2,20210807,,4,Unfurnished,4300000,,Apartment,,Resale,Owner,domcache_srp_52380123
2,3,20210809,,4,Unfurnished,3500000,,Builder Floor Apartment,,New Property,Owner,domcache_srp_48909831
2,2,20210809,,1,Unfurnished,3400000,,Apartment,,Resale,Owner,domcache_srp_55391319
3,2,20210805,,1,Unfurnished,6500000,,Residential House,,Resale,Owner,domcache_srp_55136467
3,3,20210807,Magna Builders,3,Furnished,6500000,Suni Heights I,Apartment,,Resale,Owner,domcache_srp_54828881
3,3,20210807,,2,Furnished,9720000,Gautami Society,Residential House,,Resale,Owner,domcache_srp_56344499
3,3,20210808,Aparna Constructions and Estates Pvt. Ltd.,14,Unfurnished,13600000,Aparna Hill park Silver oaks,Apartment,,Resale,Owner,domcache_srp_55824131
2,2,20210808,,1,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_55579091
4,4,20210804,Nagarjuna Homes,5,Unfurnished,12000000,Nagarjuna Dreamland,Apartment,,Resale,Owner,domcache_srp_52299207
2,2,20210804,,2,Unfurnished,5800000,Alakapoor Township,Apartment,,New Property,Owner,domcache_srp_55282983
2,2,20210804,,2,Semi-Furnished,2200000,,Apartment,,New Property,Owner,domcache_srp_54971673
2,2,20210804,,Ground,Semi-Furnished,9000000,,Residential House,,Resale,Owner,domcache_srp_56102123
2,2,20210805,,5,Unfurnished,3400000,,Apartment,,Resale,Owner,domcache_srp_53698793
2,2,20210815,,3,Unfurnished,6350000,,Apartment,,New Property,Owner,domcache_srp_55978139
2,2,20210806,,3,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_55966365
2,3,20210808,,5,Semi-Furnished,4900000,,Apartment,,Resale,Owner,domcache_srp_55550417
3,3,20210813,,1,Semi-Furnished,8000000,,Apartment,,Resale,Owner,domcache_srp_52933767
2,2,20210808,,1,Semi-Furnished,4800000,,Apartment,,New Property,Owner,domcache_srp_56009889
2,2,20210810,,3,Unfurnished,6000000,,Apartment,,New Property,Owner,domcache_srp_55402475
3,3,20210814,Maphar Constructions,5,Semi-Furnished,8900000,Maphar Calyax,Apartment,,Resale,Owner,domcache_srp_55870121
2,2,20210727,,Ground,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_56022275
2,2,20210727,,2,Semi-Furnished,5000000,Abhinav Heights,Apartment,,Resale,Owner,domcache_srp_56064805
2,2,20210817,,Ground,Unfurnished,5300000,,Apartment,,Resale,Owner,domcache_srp_55436215
2,2,20210809,,1,Unfurnished,5000000,,Apartment,,New Property,Owner,domcache_srp_54812115
6,5,20210802,,3,Furnished,9000000,,Residential House,,Resale,Owner,domcache_srp_54930237
3,3,20210731,,Ground,Furnished,9000000,,Apartment,,Resale,Owner,domcache_srp_47792525
3,3,20210806,,5,Furnished,8500000,,Apartment,,New Property,Owner,domcache_srp_52759681
2,3,20210803,Jain Housing & Constructions Ltd.,12,Unfurnished,7800000,Jains Salzburg,Apartment,,Resale,Owner,domcache_srp_55629287
3,3,20210731,Jain Constructions,7,Furnished,10000000,Jains PCH Rock Garden II And III,Apartment,,Resale,Owner,domcache_srp_55473497
3,3,20210810,,2,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_54179227
2,2,20210811,,1,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55424537
3,2,20210811,,1,Semi-Furnished,8200000,,Residential House,,Resale,Owner,domcache_srp_55578961
2,3,20210803,Hallmark Builders,10,Unfurnished,11200000,Hallmark Vicinia,Apartment,,New Property,Owner,domcache_srp_55599679
2,2,20210806,,5,Unfurnished,5300000,,Apartment,,Resale,Owner,domcache_srp_55802189
2,2,20210813,,2,Semi-Furnished,6400000,,Apartment,,Resale,Owner,domcache_srp_54924793
1,1,20210814,,4,Semi-Furnished,1400000,Bhavani Enclave,Apartment,,New Property,Owner,domcache_srp_49147489
2,2,20210810,,5,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55297053
2,2,20210806,Emami Realty Ltd.,6,Furnished,8900000,Emami Swanlake,Apartment,,Resale,Owner,domcache_srp_55480683
3,3,20210803,,Ground,Unfurnished,8500000,,Apartment,,New Property,Owner,domcache_srp_52733439
2,2,20210801,,2,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55535689
3,3,20210801,Aparna Constructions and Estates Pvt. Ltd.,2,Semi-Furnished,13000000,Aparna CyberZon,Apartment,,Resale,Owner,domcache_srp_55113717
3,3,20210801,Jain Housing & Constructions Ltd.,11,Furnished,11000000,Jains Carlton Creek,Apartment,,Resale,Owner,domcache_srp_54644205
2,2,20210724,,1,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_55570057
2,2,20210730,Lunar Developers,3,Semi-Furnished,6000000,Lunars Gardenia,Apartment,,Resale,Owner,domcache_srp_55252479
3,3,20210730,Lanco Hills Technology Park Pvt. Ltd.,11,Semi-Furnished,13000000,Lanco Hills,Apartment,,Resale,Owner,domcache_srp_54659139
2,2,20210802,,4,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55729991
4,3,20210802,,1,Unfurnished,7000000,,Apartment,,Resale,Owner,domcache_srp_55574021
2,3,20210802,,3,Semi-Furnished,4800000,,Apartment,,Resale,Owner,domcache_srp_37445529
2,2,20210816,,2,Semi-Furnished,2400000,,Apartment,,Resale,Owner,domcache_srp_55810295
2,3,20210802,SMR Holdings,11,Semi-Furnished,9000000,SMR Vinay Harmony County,Apartment,,Resale,Owner,domcache_srp_55065601
2,3,20210803,,2,Unfurnished,7500000,,Apartment,,Resale,Owner,domcache_srp_52491581
2,2,20210803,,4,Semi-Furnished,4500000,Dhanasree Residency,Apartment,,Resale,Owner,domcache_srp_55514269
2,2,20210817,,Ground,Semi-Furnished,6600000,,Residential House,,Resale,Owner,domcache_srp_52670081
2,2,20210803,,1,Semi-Furnished,3300000,,Apartment,,Resale,Owner,domcache_srp_55744527
3,3,20210730,,,Unfurnished,12000000,,Villa,,Resale,Owner,domcache_srp_53957253
1,1,20210730,,1,Unfurnished,2640000,,Apartment,,Resale,Owner,domcache_srp_54544445
2,2,20210730,,2,Unfurnished,3900000,Charan Nivas,Apartment,,Resale,Owner,domcache_srp_55008271
3,3,20210730,,4,Unfurnished,7800000,,Apartment,,Resale,Owner,domcache_srp_53862561
3,3,20210730,,1,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_53889651
2,2,20210730,,2,Unfurnished,3600000,,Apartment,,Resale,Owner,domcache_srp_50878420
2,2,20210801,,4,Unfurnished,3000000,,Apartment,,Resale,Owner,domcache_srp_55082455
2,2,20210730,Sathguru Homes,4,Unfurnished,3200000,Central Medchal,Apartment,,New Property,Owner,domcache_srp_55006331
2,2,20210519,,Ground,Unfurnished,3570000,,Apartment,,New Property,Owner,domcache_srp_48533433
1,2,20210728,,1,Semi-Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_54388259
2,2,20210816,,2,Semi-Furnished,6500000,Sai Castle Apartment,Apartment,,Resale,Owner,domcache_srp_53381563
2,3,20210802,,Ground,Unfurnished,9300000,,Residential House,,Resale,Owner,domcache_srp_55006899
,3,20210802,,4,Unfurnished,10000000,,Apartment,,Resale,Owner,domcache_srp_55128417
4,4,20210802,,,Furnished,13000000,,Villa,,Resale,Owner,domcache_srp_54491297
2,2,20210815,Jain Housing & Constructions Ltd.,2,Unfurnished,7900000,Jains Carlton Creek,Apartment,,Resale,Owner,domcache_srp_54243773
4,4,20210628,,,Semi-Furnished,7800000,,Villa,,Resale,Owner,domcache_srp_50668832
2,2,20210725,,5,Unfurnished,5640000,,Apartment,,Resale,Owner,domcache_srp_50808140
2,2,20210813,,Ground,Furnished,6000000,,Residential House,,Resale,Owner,domcache_srp_46647167
2,3,20210810,Yashoda Builders & Developers,5,Semi-Furnished,8200000,Yashoda Sannidhi,Apartment,,Resale,Owner,domcache_srp_52445387
3,3,20210629,,4,Semi-Furnished,9600000,,Apartment,,Resale,Owner,domcache_srp_53833447
3,3,20210810,Happy Home Housing,12,Unfurnished,9600000,Happy Home Fortuna,Apartment,,Resale,Owner,domcache_srp_48716881
2,2,20210808,,2,Semi-Furnished,3200000,,Apartment,,Resale,Owner,domcache_srp_53560279
2,3,20210806,,4,Unfurnished,9500000,,Apartment,,New Property,Owner,domcache_srp_54050825
1,6,20210722,,1,Unfurnished,9800000,,Residential House,,Resale,Owner,domcache_srp_54260101
5,5,20210811,,Ground,Semi-Furnished,13500000,,Residential House,,Resale,Owner,domcache_srp_55473457
2,2,20210815,,1,Semi-Furnished,7950000,,Residential House,,Resale,Owner,domcache_srp_54103691
2,2,20210814,,2,Semi-Furnished,3000000,,Apartment,,Resale,Owner,domcache_srp_55155025
2,2,20210806,,8,Semi-Furnished,8800000,Trishala Saffron Sanathan,Apartment,,Resale,Owner,domcache_srp_54989307
2,2,20210806,,3,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_54993279
6,6,20210806,,2,Furnished,12500000,,Residential House,,Resale,Owner,domcache_srp_54291921
2,2,20210806,,3,Unfurnished,5900000,,Apartment,,Resale,Owner,domcache_srp_54765923
2,2,20210808,,2,Unfurnished,4950000,,Apartment,,Resale,Owner,domcache_srp_55083755
4,4,20210814,,5,Unfurnished,5900000,,Apartment,,Resale,Owner,domcache_srp_53023337
3,3,20210813,Janapriya Engineers Syndicate,5,Semi-Furnished,6950000,Janapriya Utopia II,Apartment,,Resale,Owner,domcache_srp_55214109
2,2,20210814,,4,Semi-Furnished,6100000,,Apartment,,Resale,Owner,domcache_srp_54146503
2,2,20210814,,1,Semi-Furnished,4000000,,Apartment,,Resale,Owner,domcache_srp_54434595
2,2,20210813,,3,Unfurnished,6700000,,Apartment,,Resale,Owner,domcache_srp_55108703
1,1,20210814,,5,Unfurnished,2000000,,Apartment,,Resale,Owner,domcache_srp_55301061
2,2,20210814,,3,Semi-Furnished,6700000,,Apartment,,New Property,Owner,domcache_srp_55488281
,2,20210814,,5,Unfurnished,6100000,,Apartment,,Resale,Owner,domcache_srp_55124133
