Bathrooms,Bedrooms2,Date Created,Builder2,Floor,Furnished Status,Price2,Project Name,Property Type,Verified,Brand New,User Type,Prop ID2
2,2,20210805,,3,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56301829
2,2,20210804,,2,Unfurnished,6800000,,Apartment,,Resale,Owner,domcache_srp_54606539
2,2,20210808,,3,Semi-Furnished,6350000,,Apartment,,Resale,Owner,domcache_srp_55865901
2,2,20210803,,5,Semi-Furnished,6000000,,Apartment,,Resale,Agent,domcache_srp_55594515
2,3,20210808,,3,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_55709237
2,2,20210811,,1,Semi-Furnished,6800000,,Apartment,,Resale,Owner,domcache_srp_42389223
2,2,20210818,,4,Unfurnished,3100000,,Apartment,,Resale,Owner,domcache_srp_54870775
2,2,20210818,Praneeth Developers,4,Semi-Furnished,6400000,Pranay Pranav Zenith,Apartment,,Resale,Owner,domcache_srp_55747843
3,3,20210818,Reliance Builders,1,Semi-Furnished,12200000,Reliance Elegance,Residential House,,Resale,Owner,domcache_srp_55693533
6,8,20210818,,1,Furnished,14500000,,Residential House,,Resale,Owner,domcache_srp_54413983
1,1,20210802,Shanta Sriram Constructions Pvt. Ltd.,1,Semi-Furnished,7200000,Dukes Galaxy,Apartment,,Resale,Owner,domcache_srp_53960555
2,2,20210802,,1,Unfurnished,4900000,,Apartment,,Resale,Owner,domcache_srp_50541552
2,2,20210731,,5,Unfurnished,5640000,,Apartment,,Resale,Owner,domcache_srp_53108415
2,3,20210817,,1,Semi-Furnished,5700000,,Apartment,,Resale,Owner,domcache_srp_53928357
2,2,20210812,,Ground,Furnished,4800000,,Apartment,,Resale,Owner,domcache_srp_55400847
3,3,20210811,,2,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_54851361
2,2,20210801,,1,Unfurnished,13500000,,Residential House,,Resale,Owner,domcache_srp_44899469
3,3,20210801,Siri balaji constructions,3,Semi-Furnished,6200000,Siri Balaji Towers,Apartment,,Resale,Owner,domcache_srp_55522533
3,3,20210801,,1,Unfurnished,7000000,,Apartment,,Resale,Owner,domcache_srp_54649441
2,2,20210809,,1,Semi-Furnished,3265000,,Apartment,,Resale,Owner,domcache_srp_55352317
3,4,20210730,,4,Semi-Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_55643907
3,3,20210817,Aparna Constructions and Estates Pvt. Ltd.,14,Semi-Furnished,14500000,Aparna Sarovar,Apartment,,Resale,Owner,domcache_srp_55601355
2,2,20210730,,5,Furnished,6200000,,Apartment,,New Property,Owner,domcache_srp_54275595
2,2,20210730,,2,Unfurnished,4300000,,Apartment,,Resale,Owner,domcache_srp_54269299
2,1,20210802,,1,Unfurnished,7000000,,Residential House,,Resale,Owner,domcache_srp_55729543
3,3,20210805,,4,Furnished,13600000,,Apartment,,Resale,Owner,domcache_srp_55765399
2,2,20210817,,3,Unfurnished,7500000,,Apartment,,Resale,Owner,domcache_srp_55509317
2,2,20210818,,4,Unfurnished,5990000,,Apartment,,Resale,Owner,domcache_srp_55732675
2,2,20210818,Sai Priya Constructions Ltd,Ground,Semi-Furnished,3500000,Sai Priya Homes,Apartment,,New Property,Owner,domcache_srp_49137899
2,2,20210818,,2,Semi-Furnished,4800000,,Apartment,,Resale,Owner,domcache_srp_55309479
2,2,20210818,,3,Unfurnished,5350000,,Apartment,,New Property,Owner,domcache_srp_55720423
3,5,20210818,,1,Unfurnished,14500000,,Residential House,,Resale,Owner,domcache_srp_54739777
2,2,20210818,,1,Unfurnished,4800000,,Apartment,,Resale,Owner,domcache_srp_55564105
3,3,20210802,,2,Unfurnished,10575000,,Apartment,,Resale,Owner,domcache_srp_55018839
3,2,20210806,,3,Unfurnished,7400000,,Apartment,,Resale,Owner,domcache_srp_53277439
2,2,20210806,,8,Unfurnished,3600004,,Apartment,,New Property,Owner,domcache_srp_56248965
3,3,20210803,,2,Furnished,10500000,Manasa BHEL Executive Towers,Apartment,,Resale,Owner,domcache_srp_56250635
2,2,20210802,Aparna Constructions and Estates Pvt. Ltd.,9,Unfurnished,11300000,Aparna Sarovar Zenith,Apartment,,Resale,Owner,domcache_srp_55730591
3,3,20210730,Emami Realty Ltd.,15,Semi-Furnished,12500000,Emami Swanlake,Apartment,,Resale,Owner,domcache_srp_55523817
2,3,20210814,,1,Unfurnished,7441500,,Apartment,,New Property,Agent,domcache_srp_56465051
2,2,20210803,,1,Unfurnished,6900000,,Apartment,,Resale,Owner,domcache_srp_55474109
2,2,20210801,,2,Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_54215939
2,2,20210730,,1,Semi-Furnished,8700000,,Residential House,,Resale,Owner,domcache_srp_55259333
2,2,20210730,,20,Unfurnished,11200000,,Apartment,,Resale,Owner,domcache_srp_54361661
2,2,20210803,,5,Unfurnished,7300000,,Apartment,,Resale,Owner,domcache_srp_52915295
3,3,20210802,,3,Semi-Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_54577849
3,3,20210721,,4,Unfurnished,8500000,,Apartment,,Resale,Owner,domcache_srp_53084159
3,3,20210725,,5,Unfurnished,12500000,,Apartment,,Resale,Owner,domcache_srp_55569957
1,1,20210806,Shanta Sriram Constructions Pvt. Ltd.,1,Semi-Furnished,7600000,Dukes Galaxy,Apartment,,Resale,Owner,domcache_srp_50999570
3,3,20210813,,3,Semi-Furnished,10200000,,Apartment,,Resale,Owner,domcache_srp_47914777
4,4,20210810,,1,Unfurnished,6500000,,Residential House,,New Property,Owner,domcache_srp_48337489
2,2,20210808,,1,Semi-Furnished,8315000,,Apartment,,Resale,Owner,domcache_srp_54307121
2,2,20210515,,11,Unfurnished,7800000,,Apartment,,Resale,Owner,domcache_srp_51256268
2,2,20210816,,Ground,Unfurnished,9100001,,Apartment,,New Property,Owner,domcache_srp_53886897
4,3,20210727,Gauthami Developers,2,Semi-Furnished,8500000,Pranav Surya Planet,Apartment,,Resale,Owner,domcache_srp_55496909
2,2,20210808,,4,Unfurnished,9500000,,Apartment,,Resale,Owner,domcache_srp_55077349
3,3,20210812,EIPL Group,5,Unfurnished,14000000,EIPL Rivera,Apartment,,Resale,Owner,domcache_srp_55050763
2,2,20210814,,5,Unfurnished,7800000,,Apartment,,Resale,Owner,domcache_srp_54045321
3,3,20210813,,5,Semi-Furnished,14400000,,Apartment,,Resale,Owner,domcache_srp_52419467
2,2,20210813,,2,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_54198373
2,2,20210814,,3,Semi-Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_52937819
3,3,20210814,,1,Unfurnished,5400000,,Apartment,,New Property,Owner,domcache_srp_53523081
3,3,20210814,,3,Unfurnished,8400000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53576201
2,2,20210813,,Ground,Semi-Furnished,6900000,,Apartment,,Resale,Owner,domcache_srp_55214073
2,2,20210814,,Ground,Unfurnished,7500000,,Residential House,,Resale,Owner,domcache_srp_54094941
2,3,20210804,,1,Semi-Furnished,9200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_54015129
2,2,20210804,,12,Unfurnished,10500000,,Apartment,,Resale,Owner,domcache_srp_53187199
2,2,20210804,,3,Semi-Furnished,5100000,,Apartment,,Resale,Owner,domcache_srp_53002753
2,3,20210804,,Ground,Unfurnished,8500000,,Apartment,,Resale,Owner,domcache_srp_54396775
3,3,20210811,Concrete Constructions,5,Semi-Furnished,11000000,Concrete Harmony,Apartment,,Resale,Owner,domcache_srp_54421467
3,4,20210807,Swaraj Homes Builders & Developer,1,Semi-Furnished,12300000,Jal Vayu Towers,Apartment,,Resale,Owner,domcache_srp_55114223
2,2,20210811,,Ground,Unfurnished,12500000,,Residential House,,Resale,Owner,domcache_srp_55067177
4,4,20210807,,3,Semi-Furnished,8500000,,Penthouse,,Resale,Owner,domcache_srp_51945583
2,2,20210812,,3,Semi-Furnished,8000000,Sai Purnodaya Abode,Apartment,,Resale,Owner,domcache_srp_55388657
3,4,20210809,,,Semi-Furnished,8500000,,Residential House,,Resale,Owner,domcache_srp_53253589
2,3,20210809,,5,Semi-Furnished,5400000,,Apartment,,Resale,Owner,domcache_srp_46478235
3,3,20210805,,1,Semi-Furnished,8000000,,Apartment,,Resale,Owner,domcache_srp_55348637
3,3,20210815,,5,Semi-Furnished,8750000,New Cyber Valley,Apartment,,Resale,Owner,domcache_srp_54229957
5,7,20210815,,Ground,Unfurnished,13500000,,Residential House,,Resale,Owner,domcache_srp_54230159
3,3,20210730,,2,Semi-Furnished,7000000,,Apartment,,Resale,Owner,domcache_srp_54927331
2,2,20210805,,1,Semi-Furnished,6800000,Sneha Residency,Apartment,,Resale,Owner,domcache_srp_54516187
2,3,20210804,,3,Furnished,12000000,,Apartment,,Resale,Owner,domcache_srp_54551409
2,2,20210723,,2,Semi-Furnished,8000000,,Apartment,,Resale,Owner,domcache_srp_56089237
3,3,20210805,,5,Unfurnished,7224000,,Apartment,,Resale,Owner,domcache_srp_55337179
2,2,20210722,Laxmi Infrastructure,2,Unfurnished,3600000,Bandari Blossoms,Apartment,,Resale,Owner,domcache_srp_56053729
4,3,20210817,,4,Semi-Furnished,11000000,,Apartment,,Resale,Owner,domcache_srp_55512533
2,2,20210818,,3,Semi-Furnished,4200000,,Apartment,,Resale,Owner,domcache_srp_51254588
2,2,20210818,,1,Semi-Furnished,10300000,,Apartment,,New Property,Owner,domcache_srp_55332645
2,2,20210818,,5,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_54911717
4,3,20210818,,1,Semi-Furnished,6300000,,Residential House,,Resale,Owner,domcache_srp_54745085
3,3,20210801,,4,Unfurnished,11500000,,Apartment,,Resale,Owner,domcache_srp_56156137
2,2,20210722,,,Unfurnished,12500000,,Residential House,,New Property,Owner,domcache_srp_54757619
2,2,20210806,,1,Unfurnished,6600000,,Apartment,,Resale,Owner,domcache_srp_54770655
2,2,20210812,,4,Unfurnished,6500000,,Apartment,,Resale,Owner,domcache_srp_54960759
2,2,20210729,,3,Semi-Furnished,8000000,Ashoka Chandra Enclave,Apartment,,Resale,Owner,domcache_srp_55532917
2,2,20210804,,2,Unfurnished,4600000,,Apartment,,Resale,Owner,domcache_srp_55015295
2,2,20210816,,2,Unfurnished,5500000,,Apartment,,Resale,Owner,domcache_srp_49781376
2,2,20210809,,4,Unfurnished,5900000,,Apartment,,Resale,Owner,domcache_srp_55241703
,3,20210805,,3,Semi-Furnished,7500000,Boppanas Fantasy,Apartment,,Resale,Owner,domcache_srp_50795614
2,2,20210722,,,Unfurnished,6500000,,Residential House,,Resale,Owner,domcache_srp_55738839
2,2,20210814,,5,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_55932497
3,3,20210814,,1,Furnished,10500000,KBR Sai Akshay Enclave,Apartment,,Resale,Owner,domcache_srp_56403927
2,3,20210708,Provident Housing Ltd.,6,Unfurnished,8500000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_55061379
2,2,20210813,,3,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_55190203
2,3,20210814,,4,Unfurnished,6000000,Sri Laxmi Krishna Paradise,Apartment,,Resale,Owner,domcache_srp_55259977
4,4,20210609,,,Unfurnished,13200000,,Villa,,Resale,Owner,domcache_srp_52589547
2,2,20210725,,,Semi-Furnished,11500000,,Residential House,,New Property,Owner,domcache_srp_56107085
2,2,20210814,,2,Unfurnished,5100000,,Apartment,,Resale,Owner,domcache_srp_56459495
2,2,20210814,,2,Unfurnished,4300000,,Apartment,,Resale,Owner,domcache_srp_55596443
3,3,20210811,,3,Unfurnished,6600000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_53626975
3,3,20210811,,2,Semi-Furnished,11000000,,Apartment,,Resale,Owner,domcache_srp_54899893
2,2,20210810,,5,Furnished,4950000,,Apartment,,Resale,Owner,domcache_srp_56402105
2,2,20210812,,3,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_56420093
1,1,20210817,,Ground,Unfurnished,2800000,,Apartment,,Resale,Owner,domcache_srp_55351753
2,2,20210428,Concrete Infra,2,Unfurnished,7400000,Concrete Vivanta,Apartment,,Resale,Owner,domcache_srp_54976969
2,2,20210612,,1,Semi-Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_53120465
2,2,20210729,,5,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_56154005
2,2,20210818,,Ground,Semi-Furnished,9500000,,Residential House,,Resale,Owner,domcache_srp_55974379
1,2,20210818,,4,Semi-Furnished,3900000,,Apartment,,Resale,Owner,domcache_srp_55575675
3,3,20210809,,1,Unfurnished,8600000,Lakshmi Mega Township,Residential House,,Resale,Owner,domcache_srp_54541349
3,3,20210723,,5,Unfurnished,9200000,Sree Vemuri Rajaram Enclave,Apartment,,Resale,Owner,domcache_srp_54536873
3,3,20210808,Aparna Constructions and Estates Pvt. Ltd.,8,Semi-Furnished,13200000,Aparna CyberLife,Apartment,,Resale,Owner,domcache_srp_55705195
2,2,20210723,,1,Unfurnished,6700000,,Apartment,,Resale,Owner,domcache_srp_55192617
2,3,20210816,Mantri Developers Pvt. Ltd.,4,Unfurnished,8500000,Mantri Celestia,Apartment,,Resale,Owner,domcache_srp_52800507
2,2,20210817,LIG Developers,Ground,Semi-Furnished,3600000,LIG Apartments,Apartment,,Resale,Owner,domcache_srp_56354979
3,3,20210704,,Ground,Unfurnished,8120000,Archstone Apartments,Apartment,,Resale,Owner,domcache_srp_55741493
2,2,20210714,Emami Realty Ltd.,1,Semi-Furnished,8800000,Emami Swanlake,Apartment,,New Property,Owner,domcache_srp_55742073
4,4,20210706,,2,Semi-Furnished,5000000,,Residential House,,New Property,Agent,domcache_srp_55780593
2,2,20210628,,Ground,Unfurnished,4700000,Poojitha Enclave,Apartment,,Resale,Owner,domcache_srp_55637151
3,3,20210815,,1,Semi-Furnished,5600000,,Apartment,,Resale,Owner,domcache_srp_56345269
2,2,20210815,,3,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56033021
2,2,20210815,,5,Semi-Furnished,8500000,,Apartment,,Resale,Owner,domcache_srp_55936813
2,2,20210810,,Ground,Semi-Furnished,5500000,,Apartment,,Resale,Owner,domcache_srp_56024067
4,4,20210812,,Ground,Unfurnished,9000000,,Residential House,,Resale,Owner,domcache_srp_53845289
3,3,20210810,,5,Semi-Furnished,11500000,,Apartment,,Resale,Owner,domcache_srp_55729519
2,2,20210813,,1,Unfurnished,6300000,DVSSR Heights,Apartment,,Resale,Owner,domcache_srp_56180605
2,2,20210813,,11,Furnished,7500000,,Apartment,,Resale,Owner,domcache_srp_56374347
2,3,20210815,,2,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_53698921
2,2,20210813,,2,Semi-Furnished,6500000,,Apartment,,Resale,Owner,domcache_srp_56306223
2,3,20210818,EAPL Group,1,Semi-Furnished,7500000,Tirumala Flora,Apartment,,Resale,Owner,domcache_srp_56388665
,,20210811,,,,4672000,,Residential House,,Resale,Owner,domcache_srp_55085379
2,2,20210812,Abhi Teja Constructions,5,Furnished,8400000,Sri Sri Gokulam,Apartment,,Resale,Owner,domcache_srp_55628813
2,2,20210812,,5,Furnished,5400000,SR Estates,Apartment,,Resale,Owner,domcache_srp_54817671
3,3,20210814,Vertex Homes,8,Unfurnished,13100000,Vertex Panache,Apartment,,Resale,Owner,domcache_srp_55546611
3,2,20210814,,3,Semi-Furnished,4680000,,Apartment,,Resale,Owner,domcache_srp_55891265
2,3,20210816,,2,Semi-Furnished,7200000,,Apartment,,Resale,Owner,domcache_srp_56011977
3,3,20210811,,9,Furnished,14000000,,Apartment,,New Property,Owner,domcache_srp_55307453
3,3,20210807,Babukhan Properties,5,Semi-Furnished,14500000,Babukhan Solitaire,Apartment,,New Property,Owner,domcache_srp_55740511
2,3,20210810,SMR Holdings,7,Unfurnished,11500000,SMR Vinay Fountainhead,Apartment,,Resale,Owner,domcache_srp_56162661
2,2,20210817,Aliens Group,1,Unfurnished,8200000,Aliens Blend,Apartment,,Resale,Owner,domcache_srp_56264539
2,2,20210816,,1,Semi-Furnished,4500000,,Apartment,,Resale,Owner,domcache_srp_56372825
2,3,20210811,Sri Sai Ram Projects Ltd.,3,Unfurnished,8000000,Lake City,Apartment,,Resale,Owner,domcache_srp_55335115
3,3,20210811,Prajay Engineers Syndicate Ltd.,3,Semi-Furnished,9700000,Prajay Megapolis,Apartment,,Resale,Owner,domcache_srp_55080807
3,3,20210809,,4,Unfurnished,11000000,,Apartment,,Resale,Owner,domcache_srp_52173267
3,3,20210817,Pacifica Companies,15,Unfurnished,13300000,Pacifica Hillcrest,Apartment,,Resale,Owner,domcache_srp_54956587
3,3,20210817,,3,Unfurnished,6800000,,Apartment,,Resale,Owner,domcache_srp_55089269
3,3,20210817,Rajapushpa Properties Pvt. Ltd.,Ground,Unfurnished,14500000,Rajapushpa Atria,Apartment,,Resale,Owner,domcache_srp_55601745
2,2,20210816,,Ground,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_56121011
2,2,20210804,Aparna Constructions and Estates Pvt. Ltd.,Ground,Semi-Furnished,7800000,Aparna Hill Park Avenues,Apartment,,Resale,Owner,domcache_srp_56157567
4,4,20210817,,Ground,Unfurnished,10500000,,Residential House,,Resale,Owner,domcache_srp_56504057
3,3,20210817,,5,Furnished,7700000,Splendour Apartments,Apartment,,Resale,Owner,domcache_srp_56371503
3,2,20210818,,Ground,Semi-Furnished,13500000,,Residential House,,Resale,Owner,domcache_srp_52695039
2,3,20210807,,Ground,Unfurnished,12000000,,Residential House,,Resale,Agent,domcache_srp_56344141
2,2,20210816,,3,Unfurnished,4200000,,Apartment,,Resale,Owner,domcache_srp_55750471
2,2,20210816,,4,Unfurnished,3400000,,Apartment,,Resale,Owner,domcache_srp_43415439
2,2,20210816,,2,Unfurnished,5200000,,Apartment,,Resale,Owner,domcache_srp_55767183
3,3,20210816,,Ground,Unfurnished,12000000,,Residential House,,Resale,Owner,domcache_srp_53873497
3,3,20210814,,2,Semi-Furnished,9800000,,Apartment,,Resale,Owner,domcache_srp_55448405
3,3,20210809,Modi Builders,Ground,Unfurnished,5201250,Sterling Heights,Apartment,,Resale,Owner,domcache_srp_55920479
2,2,20210817,,5,Semi-Furnished,6000000,,Apartment,,Resale,Owner,domcache_srp_56105293
1,1,20210817,,6,Semi-Furnished,1650000,,Penthouse,,New Property,Owner,domcache_srp_55983567
2,2,20210815,,3,Semi-Furnished,3900000,,Apartment,,Resale,Owner,domcache_srp_52675219
2,2,20210809,Indis,1,Unfurnished,4690000,VB City,Apartment,,Resale,Owner,domcache_srp_56177107
2,2,20210812,Kamalnatha Constructions,1,Semi-Furnished,4800000,PPR Lake View Residency,Apartment,,Resale,Owner,domcache_srp_53070009
2,2,20210816,,1,Unfurnished,4800000,,Residential House,,Resale,Owner,domcache_srp_54843605
2,3,20210818,Bonsai Housing,1,Unfurnished,8200000,Bonsai Arbour,Apartment,,Resale,Owner,domcache_srp_53256419
2,2,20210818,,3,Furnished,4000000,Modi Paramount Residency Phase III,Apartment,,Resale,Owner,domcache_srp_54457955
2,2,20210816,,9,Unfurnished,3535000,,Apartment,,Resale,Owner,domcache_srp_54197793
3,3,20210816,Lanco Hills Technology Park Pvt. Ltd.,6,Unfurnished,3000000,Lanco Hills,Apartment,,Resale,Owner,domcache_srp_50772744
2,2,20210814,,Ground,Furnished,7200000,,Residential House,,Resale,Owner,domcache_srp_55705849
3,3,20210809,Nagarjuna Homes,5,Semi-Furnished,8000000,Nagarjuna Dreamland,Apartment,,Resale,Owner,domcache_srp_55526049
2,2,20210812,Tripura Constructions,6,Unfurnished,6330000,Green Alpha,Apartment,,Resale,Owner,domcache_srp_56419475
2,2,20210809,Concrete Infra,5,Unfurnished,7400000,Concrete Vivanta,Apartment,,Resale,Owner,domcache_srp_55307811
2,2,20210811,Indu Group,2,Semi-Furnished,7000000,Indu Aranya,Apartment,,Resale,Owner,domcache_srp_56410633
2,2,20210815,Indis,25,Unfurnished,11900000,One City,Apartment,,Resale,Owner,domcache_srp_54444825
5,5,20210814,,2,Unfurnished,14700000,,Residential House,,Resale,Owner,domcache_srp_55375555
2,2,20210811,,4,Unfurnished,5400000,,Apartment,,Resale,Owner,domcache_srp_55604833
2,2,20210811,Prestige Estates Projects Ltd.,30,Unfurnished,11000000,Prestige High Fields,Apartment,,Resale,Owner,domcache_srp_56061277
3,3,20210814,,3,Unfurnished,8900000,,Apartment,,Resale,Owner,domcache_srp_55871493
3,3,20210816,Greenmark Developers,6,Unfurnished,12000000,Mayfair Apartments,Apartment,,Resale,Owner,domcache_srp_54485795
2,2,20210818,,4,Unfurnished,5120000,,Apartment,,New Property,Builder,domcache_srp_56183625
2,2,20210802,SR Constructions,,Unfurnished,5160000,SR Harshith Reddy Residency,Apartment,,New Property,Builder,domcache_srp_50985730
3,3,20210715,Ananda Homes,,Unfurnished,10070400,Bay Hills,Apartment,,New Property,Builder,domcache_srp_54320359
3,3,20210803,,3,Semi-Furnished,12000000,Gautami Society,Apartment,,New Property,Owner,domcache_srp_56172433
2,3,20210806,,4,Semi-Furnished,8200000,,Apartment,,Resale,Owner,domcache_srp_54239291
3,3,20210808,Incor Infrastructure Pvt. Ltd.,4,Semi-Furnished,8950000,INCOR Bonsai Homes,Apartment,,Resale,Owner,domcache_srp_56001007
3,2,20210801,,3,Unfurnished,5800000,Chabbras Lake View,Apartment,,Resale,Owner,domcache_srp_56041239
3,3,20210807,Vishnu Developers,3,Furnished,8900000,Gulmohar Residency,Apartment,,Resale,Owner,domcache_srp_56118683
3,3,20210815,Jain Housing & Constructions Ltd.,13,Furnished,10800000,Jains Carlton Creek,Apartment,,New Property,Owner,domcache_srp_56138197
2,3,20210805,Provident Housing Ltd.,7,Unfurnished,9000000,Provident Kenworth,Apartment,,Resale,Owner,domcache_srp_55951403
2,3,20210818,ARCA Projects Pvt. Ltd.,3,Furnished,13000000,Arca Sarovar,Apartment,,Resale,Owner,domcache_srp_56216271
2,2,20210818,,4,Unfurnished,5900000,,Apartment,,Resale,Owner,domcache_srp_55860629
3,3,20210801,,4,Furnished,6500000,,Apartment,,Resale,Agent,domcache_srp_55526219
3,3,20210630,,Ground,Unfurnished,4277915,,Apartment,,New Property,Agent,domcache_srp_55527247
2,2,20210808,,3,Unfurnished,7500000,,Apartment,,Resale,Owner,domcache_srp_52364867
2,3,20210817,R V Nirmaan Pvt. Ltd.,3,Unfurnished,8500000,RV Avaneendra,Apartment,,Resale,Owner,domcache_srp_56325921
3,3,20210816,,Ground,Semi-Furnished,9500000,,Residential House,,New Property,Owner,domcache_srp_54432791
2,2,20210806,Shriya Constructions,2,Unfurnished,8000000,Shriya Serenity,Apartment,,Resale,Owner,domcache_srp_55144613
3,3,20210806,Jain Housing & Constructions Ltd.,10,Unfurnished,9700000,Jains Carlton Creek,Apartment,,Resale,Owner,domcache_srp_55308961
2,2,20210807,My Nest Developers,2,Furnished,7300000,Jewel Crown,Apartment,,New Property,Owner,domcache_srp_55389255
3,3,20210804,,4,Semi-Furnished,8100000,,Apartment,,Resale,Owner,domcache_srp_56299033
2,2,20210807,,2,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_55805863
2,2,20210805,,Lower Basement,Unfurnished,4053000,,Apartment,,Resale,Owner,domcache_srp_56166627
3,3,20210807,,2,Unfurnished,7200000,,Apartment,,Resale,Owner,domcache_srp_55879695
2,2,20210806,,1,Unfurnished,3850000,,Apartment,,Resale,Owner,domcache_srp_55878309
3,3,20210807,Cybercity Builders and Developers Pvt. Ltd.,22,Unfurnished,14000000,Marina Skies,Apartment,,Resale,Owner,domcache_srp_56335617
3,3,20210807,,,Semi-Furnished,8000000,,Villa,,Resale,Owner,domcache_srp_56323563
2,2,20210804,,2,Unfurnished,6100000,,Apartment,,Resale,Owner,domcache_srp_56236343
5,5,20210807,,2,Unfurnished,10000000,,Residential House,,Resale,Owner,domcache_srp_56350027
3,3,20210811,,3,Semi-Furnished,9200000,,Apartment,,Resale,Owner,domcache_srp_56347701
2,2,20210805,Amigo Group,4,Unfurnished,8300000,United Avenues,Apartment,,Resale,Owner,domcache_srp_56298759
2,2,20210807,,2,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_56285145
3,3,20210808,,3,Unfurnished,9999000,,Apartment,,Resale,Owner,domcache_srp_54777667
2,2,20210804,,2,Unfurnished,6000000,,Apartment,,Resale,Owner,domcache_srp_55924069
2,2,20210817,Modi Builders,3,Unfurnished,2900000,Lotus Homes,Apartment,,Resale,Owner,domcache_srp_55930787
2,2,20210807,,3,Unfurnished,4000000,,Apartment,,Resale,Owner,domcache_srp_56349035
2,2,20210816,,1,Unfurnished,4400000,,Apartment,,New Property,Owner,domcache_srp_55251741
2,2,20210805,,1,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55947349
3,3,20210813,,5,Unfurnished,8536000,,Apartment,,New Property,Owner,domcache_srp_41004439
2,2,20210813,,1,Unfurnished,4200000,,Builder Floor Apartment,,Resale,Owner,domcache_srp_38948973
2,2,20210803,,2,Semi-Furnished,3300000,,Apartment,,Resale,Owner,domcache_srp_45767675
2,3,20210811,Sunil Construction co.,1,Semi-Furnished,7000000,Solanki Gulmohar,Builder Floor Apartment,,Resale,Owner,domcache_srp_55654855
2,2,20210808,,3,Unfurnished,6000000,,Apartment,,New Property,Owner,domcache_srp_54978335
2,2,20210812,Indis,13,Unfurnished,9500000,PBEL City,Apartment,,New Property,Owner,domcache_srp_55240487
2,2,20210812,Janapriya Engineers Syndicate,1,Semi-Furnished,4000000,Janapriya Lakefront,Apartment,,Resale,Owner,domcache_srp_56068205
2,3,20210809,,4,Furnished,11100000,,Apartment,,Resale,Owner,domcache_srp_55932307
2,3,20210809,,1,Semi-Furnished,13000000,,Residential House,,Resale,Owner,domcache_srp_56024223
2,2,20210804,,3,Unfurnished,4500000,,Apartment,,Resale,Owner,domcache_srp_55372457
2,2,20210728,,1,Semi-Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_56062973
2,2,20210811,,1,Semi-Furnished,4099500,GKs Daffodils Apartment,Apartment,,Resale,Owner,domcache_srp_55870149
2,2,20210809,,1,Unfurnished,5000000,,Apartment,,Resale,Owner,domcache_srp_55984469
3,3,20210801,,1,Furnished,12000000,,Apartment,,New Property,Owner,domcache_srp_55718625
3,3,20210801,,Ground,Unfurnished,10200000,,Apartment,,Resale,Owner,domcache_srp_54883995
3,3,20210810,,2,Unfurnished,13700000,,Apartment,,Resale,Owner,domcache_srp_55881625
2,2,20210728,,3,Semi-Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_56073553
3,3,20210816,Fortune Green Homes,1,Unfurnished,14000000,Golden Oriole,Apartment,,Resale,Owner,domcache_srp_55489523
2,2,20210802,,2,Unfurnished,4850000,,Apartment,,Resale,Owner,domcache_srp_56128925
3,3,20210729,,2,Furnished,14500000,,Apartment,,Resale,Owner,domcache_srp_54277865
2,2,20210805,,Ground,Semi-Furnished,5000000,,Apartment,,Resale,Owner,domcache_srp_55606127
2,2,20210817,,3,Semi-Furnished,4200000,Sri Rajagopal Residency,Apartment,,Resale,Owner,domcache_srp_55823609
2,2,20210818,,4,Unfurnished,5700000,,Apartment,,Resale,Owner,domcache_srp_56092215
3,3,20210814,,1,Semi-Furnished,8250000,,Apartment,,Resale,Owner,domcache_srp_55780761
3,3,20210817,,3,Unfurnished,11850000,,Apartment,,Resale,Owner,domcache_srp_54102633
3,3,20210803,,1,Semi-Furnished,9500000,,Apartment,,New Property,Owner,domcache_srp_55433097
3,3,20210803,Modi Builders & Realtors Pvt Ltd,5,Unfurnished,5975075,Edifice,Apartment,,Resale,Owner,domcache_srp_51959881
